id,tr_sentence,de_translation,de_prompt,level,topic,subtopic,grammar_focus,difficulty,tr_tokens,cloze_tr,cloze_answer,alt_translations_de,register,tags
"426","Fragen","A2","Bunca işin üstesinden tek başına nasıl gelmeyi başarıyorsun?","Wie schaffst du es, all diese Arbeit ganz alleine zu bewältigen?","bunca işin üstesinden tek başına nasıl gelmeyi başarıyorsun","wie schaffst du es all diese arbeit ganz alleine zu bewältigen","Fragewort nasıl","fragen|arbeit|frage|a2","3","gemini_batch_301_450","1"
"427","Fragen","A1","Kardeşin sana bu özel hediyeyi ne zaman verdi?","Wann hat dir dein Bruder dieses besondere Geschenk gegeben?","kardeşin sana bu özel hediyeyi ne zaman verdi","wann hat dir dein bruder dieses besondere geschenk gegeben","Fragewort ne zaman","fragen|familie|frage|a1","1","gemini_batch_301_450","1"
"428","Fragen","A2","Bu zor problemi çözmek için kimden yardım isteyebiliriz?","Wen können wir um Hilfe bitten, um dieses schwierige Problem zu lösen?","bu zor problemi çözmek için kimden yardım isteyebiliriz","wen können wir um hilfe bitten um dieses schwierige problem zu lösen","Fragewort kim","fragen|problem|frage|a2","2","gemini_batch_301_450","1"
"429","Fragen","A1","Çayına kaç tane şeker atmamı istersin, iki mi?","Wie viele Stück Zucker soll ich in deinen Tee werfen, zwei?","çayına kaç tane şeker atmamı istersin iki mi","wie viele stück zucker soll ich in deinen tee werfen zwei","Fragewort kaç","fragen|essen|frage|a1","1","gemini_batch_301_450","1"
"430","Fragen","A2","Benimle bu cumartesi akşamı konsere gelmek ister misin?","Möchtest du diesen Samstagabend mit mir ins Konzert kommen?","benimle bu cumartesi akşamı konsere gelmek ister misin","möchtest du diesen samstagabend mit mir ins konzert kommen","Aorist Frage","fragen|freizeit|frage|a2","2","gemini_batch_301_450","1"
"431","Smalltalk","A1","Hafta sonu havanın güneşli olacağını duydun mu?","Hast du gehört, dass das Wetter am Wochenende sonnig wird?","hafta sonu havanın güneşli olacağını duydun mu","hast du gehört dass das wetter am wochenende sonnig wird","Objektsatz -ecek","smalltalk|wetter|frage|a1","2","gemini_batch_301_450","1"
"432","Smalltalk","A2","Son zamanlarda çok fazla dizi izlemeye başladım, sen de izliyor musun?","In letzter Zeit habe ich angefangen sehr viele Serien zu schauen, schaust du auch?","son zamanlarda çok fazla dizi izlemeye başladım sen de izliyor musun","in letzter zeit habe ich angefangen sehr viele serien zu schauen schaust du auch","Präsens Frage","smalltalk|freizeit|frage|a2","2","gemini_batch_301_450","1"
"433","Smalltalk","A1","Yeni saç kesimin sana çok yakışmış, nerede yaptırdın?","Dein neuer Haarschnitt steht dir sehr gut, wo hast du ihn machen lassen?","yeni saç kesimin sana çok yakışmış nerede yaptırdın","dein neuer haarschnitt steht dir sehr gut wo hast du ihn machen lassen","Miş-Vergangenheit","smalltalk|freunde|frage|a1","2","gemini_batch_301_450","1"
"434","Smalltalk","A2","Çocuklar tatilde çok sıkıldı, onları parka mı götürsek?","Den Kindern war im Urlaub sehr langweilig, sollen wir sie in den Park bringen?","çocuklar tatilde çok sıkıldı onları parka mı götürsek","den kindern war im urlaub sehr langweilig sollen wir sie in den park bringen","Bedingung -se/-sa","smalltalk|familie|frage|a2","2","gemini_batch_301_450","1"
"435","Smalltalk","A1","Bu aralar işler biraz durgun ama yakında açılır.","In letzter Zeit sind die Geschäfte etwas ruhig, aber bald wird es besser.","bu aralar işler biraz durgun ama yakında açılır","in letzter zeit sind die geschäfte etwas ruhig aber bald wird es besser","Aorist","smalltalk|arbeit|a1","2","gemini_batch_301_450","1"
"436","Smalltalk","A2","Uzun zamandır böyle güzel bir kahve içmemiştim, ellerine sağlık.","Ich hatte schon lange nicht mehr so einen guten Kaffee getrunken, Respekt an deine Hände.","uzun zamandır böyle güzel bir kahve içmemiştim ellerine sağlık","ich hatte schon lange nicht mehr so einen guten kaffee getrunken respekt an deine hände","Plusquamperfekt","smalltalk|essen|a2","3","gemini_batch_301_450","1"
"437","Smalltalk","A1","Trafik bu sabah da her zamanki gibi çok kötüydü.","Der Verkehr war heute Morgen wieder wie immer sehr schlecht.","trafik bu sabah da her zamanki gibi çok kötüydü","der verkehr war heute morgen wieder wie immer sehr schlecht","Präteritum (Kopula)","smalltalk|alltag|a1","1","gemini_batch_301_450","1"
"438","Smalltalk","A2","Yeni komşularımız taşındı, sence onlara bir hoş geldin demeli miyiz?","Unsere neuen Nachbarn sind eingezogen, meinst du wir sollten ihnen hallo sagen?","yeni komşularımız taşındı sence onlara bir hoş geldin demeli miyiz","unsere neuen nachbarn sind eingezogen meinst du wir sollten ihnen hallo sagen","Notwendigkeit -meli/-malı","smalltalk|wohnen|frage|a2","2","gemini_batch_301_450","1"
"439","Smalltalk","A1","Geçen gün sokakta eski bir okul arkadaşımı gördüm.","Neulich habe ich auf der Straße einen alten Schulfreund gesehen.","geçen gün sokakta eski bir okul arkadaşımı gördüm","neulich habe ich auf der straße einen alten schulfreund gesehen","Präteritum","smalltalk|freunde|a1","1","gemini_batch_301_450","1"
"440","Smalltalk","A2","Tatilde nereye gideceğinize karar verdiniz mi, planlar hazır mı?","Habt ihr euch entschieden, wohin ihr im Urlaub fahrt, sind die Pläne fertig?","tatilde nereye gideceğinize karar verdiniz mi planlar hazır mı","habt ihr euch entschieden wohin ihr im urlaub fahrt sind die pläne fertig","Präteritum Frage","smalltalk|reise|frage|a2","2","gemini_batch_301_450","1"
"441","Notfall","A1","Yardım edin lütfen, çantamı bir hırsız çaldı!","Helfen Sie mir bitte, ein Dieb hat meine Tasche gestohlen!","yardım edin lütfen çantamı bir hırsız çaldı","helfen sie mir bitte ein dieb hat meine tasche gestohlen","Imperativ","notfall|problem|a1","1","gemini_batch_301_450","1"
"442","Notfall","A2","Binada yangın var, hemen acil çıkış kapılarına yönelin!","Es gibt ein Feuer im Gebäude, begeben Sie sich sofort zu den Notausgängen!","binada yangın var hemen acil çıkış kapılarına yönelin","es gibt ein feuer im gebäude begeben sie sich sofort zu den notausgängen","Imperativ","notfall|gefahr|a2","2","gemini_batch_301_450","1"
"443","Notfall","A1","Burada polis merkezi nerede, adres sorabilir miyim?","Wo ist hier die Polizeiwache, darf ich nach der Adresse fragen?","burada polis merkezi nerede adres sorabilir miyim","wo ist hier die polizeiwache darf ich nach der adresse fragen","Möglichkeitsform Frage","notfall|ort|frage|a1","1","gemini_batch_301_450","1"
"444","Notfall","A2","Arkadaşım aniden bayıldı, lütfen çabuk bir ambulans çağırın!","Mein Freund ist plötzlich in Ohnmacht gefallen, rufen Sie bitte schnell einen Krankenwagen!","arkadaşım aniden bayıldı lütfen çabuk bir ambulans çağırın","mein freund ist plötzlich in ohnmacht gefallen rufen sie bitte schnell einen krankenwagen","Imperativ","notfall|gesundheit|a2","2","gemini_batch_301_450","1"
"445","Notfall","A1","Arabamın lastiği patladı, bana yedek lastik bulabilir misiniz?","Mein Autoreifen ist geplatzt, können Sie mir einen Ersatzreifen finden?","arabamın lastiği patladı bana yedek lastik bulabilir misiniz","mein autoreifen ist geplatzt können sie mir einen ersatzreifen finden","Möglichkeitsform Frage","notfall|reise|frage|a1","2","gemini_batch_301_450","1"
"446","Notfall","A2","Cüzdanımı ve tüm kredi kartlarımı kaybettim, ne yapmalıyım?","Ich habe mein Portemonnaie und alle meine Kreditkarten verloren, was soll ich tun?","cüzdanımı ve tüm kredi kartlarımı kaybettim ne yapmalıyım","ich habe mein portemonnaie und alle meine kreditkarten verloren was soll ich tun","Notwendigkeit -meli/-malı","notfall|problem|frage|a2","2","gemini_batch_301_450","1"
"447","Notfall","A1","Kendimi hiç iyi hissetmiyorum, başım çok fena dönüyor.","Ich fühle mich gar nicht gut, mir ist sehr schwindelig.","kendimi hiç iyi hissetmiyorum başım çok fena dönüyor","ich fühle mich gar nicht gut mir ist sehr schwindelig","Präsens -yor","notfall|gesundheit|a1","1","gemini_batch_301_450","1"
"448","Notfall","A2","Lütfen doktor çağırın, bu adam kalp krizi geçiriyor olabilir!","Rufen Sie bitte einen Arzt, dieser Mann hat möglicherweise einen Herzinfarkt!","lütfen doktor çağırın bu adam kalp krizi geçiriyor olabilir","rufen sie bitte einen arzt dieser mann hat möglicherweise einen herzinfarkt","Möglichkeitsform","notfall|gesundheit|a2","2","gemini_batch_301_450","1"
"449","Notfall","A1","Telefonumun şarjı bitti, sizinkini bir dakika kullanabilir miyim?","Mein Handyakku ist leer, darf ich Ihres für eine Minute benutzen?","telefonumun şarjı bitti sizinkini bir dakika kullanabilir miyim","mein handyakku ist leer darf ich ihres für eine minute benutzen","Möglichkeitsform Frage","notfall|problem|frage|a1","2","gemini_batch_301_450","1"
"450","Notfall","A2","Bileğimi burktum ve üzerine hiç basamıyorum, çok acıyor.","Ich habe mir den Knöchel verstaucht und kann überhaupt nicht darauf treten, es tut sehr weh.","bileğimi burktum ve üzerine hiç basamıyorum çok acıyor","ich habe mir den knöchel verstaucht und kann überhaupt nicht darauf treten es tut sehr weh","Möglichkeitsform Negation","notfall|gesundheit|a2","2","gemini_batch_301_450","1"
"451","Begruessung","A1","Herkese iyi sabahlar, kahvaltıya hazır mısınız?","Guten Morgen allerseits, seid ihr bereit fürs Frühstück?","herkese iyi sabahlar kahvaltıya hazır mısınız","guten morgen allerseits seid ihr bereit fürs frühstück","Fragepartikel mı/mi","begruessung|frage|a1","1","gemini_batch_451_600","1"
"452","Begruessung","A2","Selam, seni tekrar buralarda görmek ne kadar güzel.","Hallo, wie schön, dich hier wieder zu sehen.","selam seni tekrar buralarda görmek ne kadar güzel","hallo wie schön dich hier wieder zu sehen","Infinitiv -mak/-mek","begruessung|freunde|a2","2","gemini_batch_451_600","1"
"453","Begruessung","A2","İyi günler, size bu konuda nasıl yardımcı olabilirim?","Guten Tag, wie kann ich Ihnen in dieser Angelegenheit helfen?","iyi günler size bu konuda nasıl yardımcı olabilirim","guten tag wie kann ich ihnen in dieser angelegenheit helfen","Möglichkeitsform (Abil)","begruessung|frage|a2","2","gemini_batch_451_600","1"
"454","Begruessung","A2","Uzun zamandır sesin çıkmıyordu, her şey yolunda mı?","Man hat lange nichts von dir gehört, ist alles in Ordnung?","uzun zamandır sesin çıkmıyordu her şey yolunda mı","man hat lange nichts von dir gehört ist alles in ordnung","Präsens (Yor)","begruessung|frage|a2","2","gemini_batch_451_600","1"
"455","Begruessung","A1","Hoş geldiniz, eşyalarınızı nereye bırakmak istersiniz?","Willkommen, wo möchten Sie Ihre Sachen abstellen?","hoş geldiniz eşyalarınızı nereye bırakmak istersiniz","willkommen wo möchten sie ihre sachen abstellen","Aorist","begruessung|frage|a1","1","gemini_batch_451_600","1"
"456","Begruessung","A1","Merhaba, bugün hava biraz soğuk değil mi?","Hallo, heute ist das Wetter etwas kalt, nicht wahr?","merhaba bugün hava biraz soğuk değil mi","hallo heute ist das wetter etwas kalt nicht wahr","Bestätigungsfrage değil mi","begruessung|wetter|a1","1","gemini_batch_451_600","1"
"457","Begruessung","A1","Görüşmek üzere, lütfen en kısa zamanda tekrar gel.","Bis bald, bitte komm so schnell wie möglich wieder.","görüşmek üzere lütfen en kısa zamanda tekrar gel","bis bald bitte komm so schnell wie möglich wieder","Imperativ","begruessung|abschied|a1","1","gemini_batch_451_600","1"
"458","Begruessung","A2","İyi akşamlar, umarım toplantınız çok verimli geçmiştir.","Guten Abend, ich hoffe, Ihr Meeting war sehr produktiv.","iyi akşamlar umarım toplantınız çok verimli geçmiştir","guten abend ich hoffe ihr meeting war sehr produktiv","Miş-Vergangenheit","begruessung|arbeit|a2","2","gemini_batch_451_600","1"
"459","Begruessung","A1","Tekrar merhaba, unuttuğum bir şeyi sormak için geldim.","Hallo nochmal, ich bin gekommen, um etwas Vergessenes zu fragen.","tekrar merhaba unuttuğum bir şeyi sormak için geldim","hallo nochmal ich bin gekommen um etwas vergessenes zu fragen","Postposition için","begruessung|a1","1","gemini_batch_451_600","1"
"460","Begruessung","A2","Hoşça kal, yolculuk boyunca dikkatli olmayı unutma.","Auf Wiedersehen, vergiss nicht, während der ganzen Reise vorsichtig zu sein.","hoşça kal yolculuk boyunca dikkatli olmayı unutma","auf wiedersehen vergiss nicht während der ganzen reise vorsichtig zu sein","Negativer Imperativ","begruessung|reise|a2","2","gemini_batch_451_600","1"
"461","Vorstellung","A1","Benim adım Hasan, aslen İzmirliyim ama burada yaşıyorum.","Mein Name ist Hasan, ich bin eigentlich aus Izmir, lebe aber hier.","benim adım hasan aslen izmirliyim ama burada yaşıyorum","mein name ist hasan ich bin eigentlich aus izmir lebe aber hier","Präsens (Yor)","vorstellung|ort|a1","1","gemini_batch_451_600","1"
"462","Vorstellung","A2","Siz tam olarak hangi sektörde çalışıyorsunuz?","In welcher Branche arbeiten Sie genau?","siz tam olarak hangi sektörde çalışıyorsunuz","in welcher branche arbeiten sie genau","Lokativ -de/-da","vorstellung|arbeit|frage|a2","2","gemini_batch_451_600","1"
"463","Vorstellung","A1","Ben bir lisede tarih öğretmeni olarak görev yapıyorum.","Ich arbeite als Geschichtslehrer an einem Gymnasium.","ben bir lisede tarih öğretmeni olarak görev yapıyorum","ich arbeite als geschichtslehrer an einem gymnasium","Präsens (Yor)","vorstellung|schule|a1","1","gemini_batch_451_600","1"
"464","Vorstellung","A2","Yeni komşumuzla tanıştın mı, o nereli biliyor musun?","Hast du unseren neuen Nachbarn kennengelernt, weißt du, woher er kommt?","yeni komşumuzla tanıştın mı o nereli biliyor musun","hast du unseren neuen nachbarn kennengelernt weißt du woher er kommt","Präteritum Frage","vorstellung|nachbarn|frage|a2","2","gemini_batch_451_600","1"
"465","Vorstellung","A2","Hobilerim arasında doğa yürüyüşü yapmak ve fotoğraf çekmek var.","Zu meinen Hobbys gehören Wandern in der Natur und Fotografieren.","hobilerim arasında doğa yürüyüşü yapmak ve fotoğraf çekmek var","zu meinen hobbys gehören wandern in der natur und fotografieren","Infinitiv -mak/-mek","vorstellung|hobby|a2","2","gemini_batch_451_600","1"
"466","Vorstellung","A1","Kaç kardeşsiniz, aileniz nerede ikamet ediyor?","Wie viele Geschwister seid ihr, wo wohnt eure Familie?","kaç kardeşsiniz aileniz nerede ikamet ediyor","wie viele geschwister seid ihr wo wohnt eure familie","Fragewort nerede","vorstellung|familie|frage|a1","1","gemini_batch_451_600","1"
"467","Vorstellung","A1","Ben evliyim ve iki tane çok tatlı çocuğum var.","Ich bin verheiratet und habe zwei sehr süße Kinder.","ben evliyim ve iki tane çok tatlı çocuğum var","ich bin verheiratet und habe zwei sehr süße kinder","Besitz (Var)","vorstellung|familie|a1","1","gemini_batch_451_600","1"
"468","Vorstellung","A2","Üniversiteden mezun olduktan sonra ne yapmayı düşünüyorsun?","Was hast du vor, nachdem du deinen Universitätsabschluss gemacht hast?","üniversiteden mezun olduktan sonra ne yapmayı düşünüyorsun","was hast du vor nachdem du deinen universitätsabschluss gemacht hast","Ablativ + sonra","vorstellung|schule|frage|a2","2","gemini_batch_451_600","1"
"469","Vorstellung","A1","Kendisi benim en yakın arkadaşım, ismi Zeynep.","Sie ist meine engste Freundin, ihr Name ist Zeynep.","kendisi benim en yakın arkadaşım ismi zeynep","sie ist meine engste freundin ihr name ist zeynep","Superlativ en","vorstellung|freunde|a1","1","gemini_batch_451_600","1"
"470","Vorstellung","A2","Türkiye'de yaşamaya ne zaman ve nasıl karar verdiniz?","Wann und wie haben Sie sich entschieden, in der Türkei zu leben?","türkiyede yaşamaya ne zaman ve nasıl karar verdiniz","wann und wie haben sie sich entschieden in der türkei zu leben","Präteritum","vorstellung|reise|frage|a2","2","gemini_batch_451_600","1"
"471","Alltag","A1","Sabahları uyanır uyanmaz ilk işim yüzümü yıkamaktır.","Wenn ich morgens aufwache, wasche ich mir als Erstes das Gesicht.","sabahları uyanır uyanmaz ilk işim yüzümü yıkamaktır","wenn ich morgens aufwache wasche ich mir als erstes das gesicht","Kopula -tir","alltag|routine|a1","2","gemini_batch_451_600","1"
